Timestamp,Substation Name,Substation Number,Transformer,Reading Type,MVA,MVAr,MW,kV
2022-03-31 15:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.8
2022-03-31 15:30:00,Gowerton East 33kV,0,GT1,Demand,4.6475907737,1.99,4.2,0.0
2022-03-31 15:30:00,Gowerton East 33kV,0,GT1,Import,4.6475907737,1.99,4.2,0.0
2022-03-31 15:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.91
2022-03-31 16:00:00,Gowerton East 33kV,0,GT1,Demand,4.6114748183,1.99,4.16,0.0
2022-03-31 16:00:00,Gowerton East 33kV,0,GT1,Import,4.6114748183,1.99,4.16,0.0
2022-03-31 16:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.89
2022-03-31 16:30:00,Gowerton East 33kV,0,GT1,Demand,4.7653961011,1.99,4.33,0.0
2022-03-31 16:30:00,Gowerton East 33kV,0,GT1,Import,4.7653961011,1.99,4.33,0.0
2022-03-31 16:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.86
2022-03-31 17:00:00,Gowerton East 33kV,0,GT1,Demand,4.5844301718,1.99,4.13,0.0
2022-03-31 17:00:00,Gowerton East 33kV,0,GT1,Import,4.5844301718,1.99,4.13,0.0
2022-03-31 17:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.8
2022-03-31 17:30:00,Gowerton East 33kV,0,GT1,Demand,4.109914841,1.85,3.67,0.0
2022-03-31 17:30:00,Gowerton East 33kV,0,GT1,Import,4.109914841,1.85,3.67,0.0
2022-03-31 17:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.79
2022-03-31 18:00:00,Gowerton East 33kV,0,GT1,Demand,3.998249617,1.82,3.56,0.0
2022-03-31 18:00:00,Gowerton East 33kV,0,GT1,Import,3.998249617,1.82,3.56,0.0
2022-03-31 18:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.75
2022-03-31 18:30:00,Gowerton East 33kV,0,GT1,Demand,4.0429692059,1.8399999999999999,3.6,0.0
2022-03-31 18:30:00,Gowerton East 33kV,0,GT1,Import,4.0429692059,1.8399999999999999,3.6,0.0
2022-03-31 18:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.71
2022-03-31 19:00:00,Gowerton East 33kV,0,GT1,Demand,3.9897869617,1.72,3.6,0.0
2022-03-31 19:00:00,Gowerton East 33kV,0,GT1,Import,3.9897869617,1.72,3.6,0.0
2022-03-31 19:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.72
2022-03-31 19:30:00,Gowerton East 33kV,0,GT1,Demand,3.8913365313,1.6800000000000002,3.51,0.0
2022-03-31 19:30:00,Gowerton East 33kV,0,GT1,Import,3.8913365313,1.6800000000000002,3.51,0.0
2022-03-31 19:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.66
2022-03-31 20:00:00,Gowerton East 33kV,0,GT1,Demand,3.9733738812,1.6600000000000001,3.61,0.0
2022-03-31 20:00:00,Gowerton East 33kV,0,GT1,Import,3.9733738812,1.6600000000000001,3.61,0.0
