Half Hour,Wind,PV,BESS Export pu,BESS Import pu,Other
2024-04-21T08:30:00.000000000,0.04345245588892719,0.22132675475027158,0.25,-1.0,1.0
2024-04-21T09:00:00.000000000,0.0538780671779879,0.3264596463967909,1.0,-1.0,1.0
2024-04-21T09:30:00.000000000,0.01549664020114443,0.4408520676311978,0.25,-1.0,1.0
2024-04-21T10:00:00.000000000,0.004259232652603136,0.4580635309834472,1.0,-1.0,1.0
2024-04-21T10:30:00.000000000,0.009916338518892169,0.49244415412770004,1.0,-1.0,1.0
2024-04-21T11:00:00.000000000,0.03126853667307245,0.4852917990702912,0.25,-1.0,1.0
2024-04-21T11:30:00.000000000,0.13686388509096273,0.6326683501935708,1.0,-1.0,1.0
2024-04-21T12:00:00.000000000,0.20396593811815078,0.6772162860839376,1.0,-1.0,1.0
2024-04-21T12:30:00.000000000,0.1573580257570995,0.5918522324323586,0.25,-1.0,1.0
2024-04-21T13:00:00.000000000,0.153682918901433,0.4980975721675265,0.25,-1.0,1.0
2024-04-21T13:30:00.000000000,0.14106241101225617,0.4574052057674777,0.25,-1.0,1.0
2024-04-21T14:00:00.000000000,0.14743492623398222,0.45026232477731487,1.0,-1.0,1.0
2024-04-21T14:30:00.000000000,0.17975838843328237,0.4282829764124241,0.25,-1.0,1.0
2024-04-21T15:00:00.000000000,0.19693210576541423,0.4183099878485677,0.25,-1.0,1.0
2024-04-21T15:30:00.000000000,0.14440886253674634,0.42290758154861796,1.0,-1.0,1.0
2024-04-21T16:00:00.000000000,0.11230933695632814,0.5003341586178329,0.25,-1.0,1.0
2024-04-21T16:30:00.000000000,0.09385061056582938,0.5176957344454352,0.25,-1.0,1.0
2024-04-21T17:00:00.000000000,0.0842611795333105,0.44420139565753697,0.25,-1.0,1.0
2024-04-21T17:30:00.000000000,0.07394279431241366,0.3863017150736203,1.0,-1.0,1.0
2024-04-21T18:00:00.000000000,0.07803329735668649,0.3479793774138709,1.0,-1.0,1.0
2024-04-21T18:30:00.000000000,0.08771151536080331,0.22130128519968548,1.0,-1.0,1.0
2024-04-21T19:00:00.000000000,0.09313966031164198,0.1262446332826422,1.0,-1.0,1.0
2024-04-21T19:30:00.000000000,0.08074988858031008,0.0525252116120209,1.0,-1.0,1.0
2024-04-21T20:00:00.000000000,0.07349766326759366,0.018141471083385024,1.0,-1.0,1.0
2024-04-21T20:30:00.000000000,0.07016282822806208,0.0026842230365156736,1.0,-1.0,1.0
2024-04-21T21:00:00.000000000,0.0710858563724659,0.00001215835035502383,0.25,-1.0,1.0
2024-04-21T21:30:00.000000000,0.06316411624116189,0.0,0.25,-1.0,1.0
2024-04-21T22:00:00.000000000,0.055333622025073796,0.0,0.25,-1.0,1.0
2024-04-21T22:30:00.000000000,0.04983873455273274,0.0,0.25,-1.0,1.0
2024-04-21T23:00:00.000000000,0.03416086680341633,0.0,0.25,-1.0,1.0
2024-04-21T23:30:00.000000000,0.04787090500616453,0.0,0.25,-1.0,1.0
2024-04-22T00:00:00.000000000,0.05298515852842485,0.0,1.0,-1.0,1.0
2024-04-22T00:30:00.000000000,0.04042522357987685,0.0,1.0,-1.0,1.0
2024-04-22T01:00:00.000000000,0.044212289675659926,0.0,1.0,-1.0,1.0
2024-04-22T01:30:00.000000000,0.02557254778785006,0.0,0.25,-1.0,1.0
2024-04-22T02:00:00.000000000,0.01724777651185583,0.0,0.25,-1.0,1.0
2024-04-22T02:30:00.000000000,0.012716174974567649,0.0,0.25,-1.0,1.0
2024-04-22T03:00:00.000000000,0.01078682428877118,0.0,0.25,-1.0,1.0
2024-04-22T03:30:00.000000000,0.004911074472936472,0.0,0.25,-1.0,1.0
2024-04-22T04:00:00.000000000,0.0008769775844529414,0.0,0.25,-1.0,1.0
2024-04-22T04:30:00.000000000,0.0,0.0,0.25,-1.0,1.0
2024-04-22T05:00:00.000000000,0.0,0.0,0.25,-1.0,1.0
2024-04-22T05:30:00.000000000,0.0,0.0,1.0,-1.0,1.0
2024-04-22T06:00:00.000000000,0.0,0.0,1.0,-1.0,1.0
2024-04-22T06:30:00.000000000,0.0007951316738051821,0.0029950280188678377,1.0,-1.0,1.0
2024-04-22T07:00:00.000000000,0.009584069243440015,0.018376850592219263,1.0,-1.0,1.0
2024-04-22T07:30:00.000000000,0.01828793326058059,0.05185251592927003,1.0,-1.0,1.0
2024-04-22T08:00:00.000000000,0.03486247033028807,0.08188844677408512,0.25,-1.0,1.0
2024-04-22T08:30:00.000000000,0.03601549301380798,0.14551335708725438,0.25,-1.0,1.0
2024-04-22T09:00:00.000000000,0.05260135107863449,0.19972086943273953,0.25,-1.0,1.0
2024-04-22T09:30:00.000000000,0.06113095143578627,0.2745852905118895,0.25,-1.0,1.0
2024-04-22T10:00:00.000000000,0.06302291822872239,0.33493542693143796,1.0,-1.0,1.0
2024-04-22T10:30:00.000000000,0.06710231603225449,0.3584067812750207,1.0,-1.0,1.0
2024-04-22T11:00:00.000000000,0.05801457908847399,0.3186165827118532,1.0,-1.0,1.0
2024-04-22T11:30:00.000000000,0.08437489161948422,0.3817992310311611,1.0,-1.0,1.0
2024-04-22T12:00:00.000000000,0.07123951215229318,0.43825594095777987,0.25,-1.0,1.0
2024-04-22T12:30:00.000000000,0.10319941847172333,0.48207427079148196,0.25,-1.0,1.0
2024-04-22T13:00:00.000000000,0.1101479189675234,0.415001655718213,0.25,-1.0,1.0
2024-04-22T13:30:00.000000000,0.11479490443635218,0.48258901860378944,0.25,-1.0,1.0
2024-04-22T14:00:00.000000000,0.1116984878646102,0.5188509299161332,0.25,-1.0,1.0
2024-04-22T14:30:00.000000000,0.14468301576449186,0.3994992162945371,0.25,-1.0,1.0
2024-04-22T15:00:00.000000000,0.2342502471087939,0.3711223972361135,0.25,-1.0,1.0
2024-04-22T15:30:00.000000000,0.25343040167869574,0.27904922835493984,0.25,-1.0,1.0
2024-04-22T16:00:00.000000000,0.2952483616819491,0.19346747931520525,0.25,-1.0,1.0
2024-04-22T16:30:00.000000000,0.38717199411988956,0.09278089348500541,0.25,-1.0,1.0
2024-04-22T17:00:00.000000000,0.4006615085505965,0.09431384989687101,1.0,-1.0,1.0
2024-04-22T17:30:00.000000000,0.3827072465142314,0.0949705527775382,1.0,-1.0,1.0
2024-04-22T18:00:00.000000000,0.34841168835472747,0.11656047131706039,1.0,-1.0,1.0
2024-04-22T18:30:00.000000000,0.24796520007842954,0.10809653921248395,1.0,-1.0,1.0
2024-04-22T19:00:00.000000000,0.20120235628637148,0.06582429045981009,1.0,-1.0,1.0
2024-04-22T19:30:00.000000000,0.19321494645189363,0.061033028851106855,1.0,-1.0,1.0
2024-04-22T20:00:00.000000000,0.09638151344128103,0.02649413225799274,1.0,-1.0,1.0
2024-04-22T20:30:00.000000000,0.08860064825451575,0.003977325887032931,1.0,-1.0,1.0
2024-04-22T21:00:00.000000000,0.08939776454729002,0.00001215835035502383,1.0,-1.0,1.0
2024-04-22T21:30:00.000000000,0.11077811707472142,0.0,1.0,-1.0,1.0
2024-04-22T22:00:00.000000000,0.11288355049970841,0.0,0.25,-1.0,1.0
2024-04-22T22:30:00.000000000,0.06985223406328256,0.0,0.25,-1.0,1.0
2024-04-22T23:00:00.000000000,0.045861373668484307,0.0,0.25,-1.0,1.0
2024-04-22T23:30:00.000000000,0.03237988715417597,0.0,1.0,-1.0,1.0
2024-04-23T00:00:00.000000000,0.037306574690274694,0.0,0.25,-1.0,1.0
2024-04-23T00:30:00.000000000,0.03013063353403031,0.0,0.25,-1.0,1.0
2024-04-23T01:00:00.000000000,0.039894985831410615,0.0,0.25,-1.0,1.0
2024-04-23T01:30:00.000000000,0.0523905284526644,0.0,0.25,-1.0,1.0
2024-04-23T02:00:00.000000000,0.049784510326662354,0.0,0.25,-1.0,1.0
2024-04-23T02:30:00.000000000,0.0677806080779949,0.0,0.25,-1.0,1.0
2024-04-23T03:00:00.000000000,0.07104233233768567,0.0,0.25,-1.0,1.0
2024-04-23T03:30:00.000000000,0.0663266516960764,0.0,0.25,-1.0,1.0
2024-04-23T04:00:00.000000000,0.05500325940496954,0.0,0.25,-1.0,1.0
2024-04-23T04:30:00.000000000,0.04982658712717454,0.0,0.25,-1.0,1.0
2024-04-23T05:00:00.000000000,0.06429895226481024,0.0,0.25,-1.0,1.0
2024-04-23T05:30:00.000000000,0.05640778252042693,0.0,1.0,-1.0,1.0
2024-04-23T06:00:00.000000000,0.032898181154610705,0.000070558825901137,1.0,-1.0,1.0
2024-04-23T06:30:00.000000000,0.04782468307500534,0.006898037407330191,1.0,-1.0,1.0
2024-04-23T07:00:00.000000000,0.029579616769324142,0.026505203379880556,1.0,-1.0,1.0
2024-04-23T07:30:00.000000000,0.04111668006869529,0.054575380005163696,1.0,-1.0,1.0
2024-04-23T08:00:00.000000000,0.03221110408340399,0.08300218106425884,1.0,-1.0,1.0
2024-04-23T08:30:00.000000000,0.02490170182365916,0.10240004016787796,1.0,-1.0,1.0
2024-04-23T09:00:00.000000000,0.033294480080496985,0.11583507939535032,1.0,-1.0,1.0
2024-04-23T09:30:00.000000000,0.06378297780183333,0.12047732498183374,0.25,-1.0,1.0
2024-04-23T10:00:00.000000000,0.09664755233357433,0.17817596439635036,0.25,-1.0,1.0
2024-04-23T10:30:00.000000000,0.11657107951360347,0.14754479332956,0.25,-1.0,1.0
2024-04-23T11:00:00.000000000,0.15145014940948653,0.2672449708477392,0.25,-1.0,1.0
2024-04-23T11:30:00.000000000,0.10520977731250719,0.3720104805582972,0.25,-1.0,1.0
2024-04-23T12:00:00.000000000,0.1370114257525437,0.4083551167872394,0.25,-1.0,1.0
2024-04-23T12:30:00.000000000,0.21294594864629668,0.5001874864726152,0.25,-1.0,1.0
2024-04-23T13:00:00.000000000,0.23686405921993836,0.4644765903140432,0.25,-1.0,1.0
2024-04-23T13:30:00.000000000,0.26017663114422934,0.563228787779689,0.25,-1.0,1.0
2024-04-23T14:00:00.000000000,0.3161040702678575,0.5993170332412628,0.25,-1.0,1.0
2024-04-23T14:30:00.000000000,0.28615999727097235,0.6170223797908351,1.0,-1.0,1.0
2024-04-23T15:00:00.000000000,0.27427119684768025,0.687466423310698,0.25,-1.0,1.0
2024-04-23T15:30:00.000000000,0.26316734124781926,0.6802209393953584,0.25,-1.0,1.0
2024-04-23T16:00:00.000000000,0.24685181398977962,0.5953628482292442,0.25,-1.0,1.0
2024-04-23T16:30:00.000000000,0.21106133230696308,0.7161745829443231,0.25,-1.0,1.0
2024-04-23T17:00:00.000000000,0.2026515001806709,0.6393044963631949,1.0,-1.0,1.0
2024-04-23T17:30:00.000000000,0.2164033562720748,0.5253077997445599,1.0,-1.0,1.0
2024-04-23T18:00:00.000000000,0.2134387919574036,0.4086138813540494,1.0,-1.0,1.0
2024-04-23T18:30:00.000000000,0.22347218487791712,0.3097517111614265,1.0,-1.0,1.0
2024-04-23T19:00:00.000000000,0.20944779653397955,0.17852144907648168,1.0,-1.0,1.0
2024-04-23T19:30:00.000000000,0.21802027818262593,0.08286796638728959,1.0,-1.0,1.0
2024-04-23T20:00:00.000000000,0.19743507236573898,0.028406114108615987,0.25,-1.0,1.0
2024-04-23T20:30:00.000000000,0.166424415013874,0.006740427133544711,1.0,-1.0,1.0
2024-04-23T21:00:00.000000000,0.15762333219321767,0.00001215835035502383,1.0,-1.0,1.0
2024-04-23T21:30:00.000000000,0.13798177831344968,0.0,0.25,-1.0,1.0
2024-04-23T22:00:00.000000000,0.10928306313019855,0.0,1.0,-1.0,1.0
2024-04-23T22:30:00.000000000,0.08776647074824567,0.0,0.25,-1.0,1.0
2024-04-23T23:00:00.000000000,0.09187251509467932,0.0,0.25,-1.0,1.0
2024-04-23T23:30:00.000000000,0.08458789106319212,0.0,0.25,-1.0,1.0
2024-04-24T00:00:00.000000000,0.06073842709609402,0.0,0.25,-1.0,1.0
2024-04-24T00:30:00.000000000,0.0461992158915742,0.0,0.25,-1.0,1.0
2024-04-24T01:00:00.000000000,0.019946914476445303,0.0,0.25,-1.0,1.0
2024-04-24T01:30:00.000000000,0.02544778603395795,0.0,0.25,-1.0,1.0
2024-04-24T02:00:00.000000000,0.039990177851054125,0.0,0.25,-1.0,1.0
2024-04-24T02:30:00.000000000,0.042725328891297765,0.0,0.25,-1.0,1.0
2024-04-24T03:00:00.000000000,0.04955028857091521,0.0,0.25,-1.0,1.0
2024-04-24T03:30:00.000000000,0.037996258146627694,0.0,0.25,-1.0,1.0
2024-04-24T04:00:00.000000000,0.033589893537391606,0.0,0.25,-1.0,1.0
2024-04-24T04:30:00.000000000,0.029294978062669112,0.0,0.25,-1.0,1.0
2024-04-24T05:00:00.000000000,0.028215598356049396,0.0,1.0,-1.0,1.0
2024-04-24T05:30:00.000000000,0.03635415997663964,0.0,0.25,-1.0,1.0
2024-04-24T06:00:00.000000000,0.03240838557156057,0.00008758220264949396,1.0,-1.0,1.0
2024-04-24T06:30:00.000000000,0.03916444074895857,0.005221270703051171,1.0,-1.0,1.0
2024-04-24T07:00:00.000000000,0.07995234962238161,0.022038009132697028,1.0,-1.0,1.0
2024-04-24T07:30:00.000000000,0.09532750804546011,0.04756695145081378,1.0,-1.0,1.0
2024-04-24T08:00:00.000000000,0.050960478511726685,0.11856436545126325,0.25,-1.0,1.0
2024-04-24T08:30:00.000000000,0.08917653523658309,0.18818924421934666,1.0,-1.0,1.0
2024-04-24T09:00:00.000000000,0.1506292387252819,0.26364020783149084,0.25,-1.0,1.0
2024-04-24T09:30:00.000000000,0.1329458189124309,0.32479032364268257,0.25,-1.0,1.0
2024-04-24T10:00:00.000000000,0.09818776930586845,0.39863338880223403,0.25,-1.0,1.0
2024-04-24T10:30:00.000000000,0.060667396608199045,0.476002128751153,1.0,-1.0,1.0
2024-04-24T11:00:00.000000000,0.0551575300185667,0.47247317903949226,1.0,-1.0,1.0
2024-04-24T11:30:00.000000000,0.04212519098696818,0.5466728564565357,0.25,-1.0,1.0
2024-04-24T12:00:00.000000000,0.032759992366270196,0.5760801715403423,0.25,-1.0,1.0
2024-04-24T12:30:00.000000000,0.025247383295734373,0.5423719217441122,0.25,-1.0,1.0
2024-04-24T13:00:00.000000000,0.024773838953493152,0.5911983584315765,1.0,-1.0,1.0
2024-04-24T13:30:00.000000000,0.024157055502390598,0.5727460313225189,0.25,-1.0,1.0
2024-04-24T14:00:00.000000000,0.01775424818252376,0.5081690783285655,0.25,-1.0,1.0
2024-04-24T14:30:00.000000000,0.01731802952873058,0.4975953426796559,0.25,-1.0,1.0
2024-04-24T15:00:00.000000000,0.05064894035969286,0.4505457496745371,0.25,-1.0,1.0
2024-04-24T15:30:00.000000000,0.05832465480160945,0.40457362274019104,0.25,-1.0,1.0
2024-04-24T16:00:00.000000000,0.08637115963493068,0.41727571681308917,0.25,-1.0,1.0
2024-04-24T16:30:00.000000000,0.10395553207436864,0.38548343104888055,0.25,-1.0,1.0
2024-04-24T17:00:00.000000000,0.07959622225277646,0.5022009188257266,1.0,-1.0,1.0
2024-04-24T17:30:00.000000000,0.1032320710568611,0.4042688275605136,1.0,-1.0,1.0
2024-04-24T18:00:00.000000000,0.09008229980564533,0.30132715975711066,1.0,-1.0,1.0
2024-04-24T18:30:00.000000000,0.10118880125929199,0.21852767156622163,1.0,-1.0,1.0
2024-04-24T19:00:00.000000000,0.10510259174552225,0.11313616826965636,1.0,-1.0,1.0
2024-04-24T19:30:00.000000000,0.10764821444166303,0.06258634898335341,1.0,-1.0,1.0
2024-04-24T20:00:00.000000000,0.13140317771344728,0.02432512541787408,1.0,-1.0,1.0
2024-04-24T20:30:00.000000000,0.13094390575901682,0.004627680200332879,0.25,-1.0,1.0
2024-04-24T21:00:00.000000000,0.12435966869409643,0.0,0.25,-1.0,1.0
2024-04-24T21:30:00.000000000,0.10612419293721823,0.0,0.25,-1.0,1.0
2024-04-24T22:00:00.000000000,0.0822814272818348,0.0,0.25,-1.0,1.0
2024-04-24T22:30:00.000000000,0.07050134485551648,0.0,1.0,-1.0,1.0
2024-04-24T23:00:00.000000000,0.0509186221073855,0.0,1.0,-1.0,1.0
2024-04-24T23:30:00.000000000,0.06258301475990463,0.0,1.0,-1.0,1.0
2024-04-25T00:00:00.000000000,0.06124250430950538,0.0,0.25,-1.0,1.0
2024-04-25T00:30:00.000000000,0.08356894306729783,0.0,0.25,-1.0,1.0
2024-04-25T01:00:00.000000000,0.14377964442432845,0.0,1.0,-1.0,1.0
2024-04-25T01:30:00.000000000,0.16196065034827034,0.0,0.25,-1.0,1.0
2024-04-25T02:00:00.000000000,0.1663307995969605,0.0,0.25,-1.0,1.0
2024-04-25T02:30:00.000000000,0.158142642597726,0.0,0.25,-1.0,1.0
2024-04-25T03:00:00.000000000,0.18286307360105095,0.0,0.25,-1.0,1.0
2024-04-25T03:30:00.000000000,0.15443540850213316,0.0,0.25,-1.0,1.0
2024-04-25T04:00:00.000000000,0.10339590849253452,0.0,0.25,-1.0,1.0
2024-04-25T04:30:00.000000000,0.07040572599572194,0.0,0.25,-1.0,1.0
2024-04-25T05:00:00.000000000,0.05223856368391867,0.0,0.25,-1.0,1.0
2024-04-25T05:30:00.000000000,0.054757410400475895,0.0,1.0,-1.0,1.0
2024-04-25T06:00:00.000000000,0.06407418812803893,0.000191516813160229,1.0,-1.0,1.0
2024-04-25T06:30:00.000000000,0.10855118433100872,0.005508071680490137,1.0,-1.0,1.0
2024-04-25T07:00:00.000000000,0.12216921216894641,0.02997544996027065,1.0,-1.0,1.0
2024-04-25T07:30:00.000000000,0.12728585697782419,0.05069713068284323,0.25,-1.0,1.0
2024-04-25T08:00:00.000000000,0.1171822002908505,0.07836309369776438,0.25,-1.0,1.0
2024-04-25T08:30:00.000000000,0.08616046166494531,0.15942634274506795,0.25,-1.0,1.0
2024-04-25T09:00:00.000000000,0.07867878070394735,0.2547468246258344,0.25,-1.0,1.0
2024-04-25T09:30:00.000000000,0.09465996426233422,0.41093961031878273,0.25,-1.0,1.0
2024-04-25T10:00:00.000000000,0.08025020785789232,0.4416385779535847,0.25,-1.0,1.0
2024-04-25T10:30:00.000000000,0.13096474971679528,0.4844500998693443,0.25,-1.0,1.0
2024-04-25T11:00:00.000000000,0.09856946252562832,0.3301613037128753,0.25,-1.0,1.0
2024-04-25T11:30:00.000000000,0.10744502077051751,0.26584646479891383,0.25,-1.0,1.0
2024-04-25T12:00:00.000000000,0.12580039332789214,0.2761723770702722,0.25,-1.0,1.0
2024-04-25T12:30:00.000000000,0.11983081852879089,0.2647773156976677,0.25,-1.0,1.0
2024-04-25T13:00:00.000000000,0.10496276410692192,0.2502668938091712,0.25,-1.0,1.0
2024-04-25T13:30:00.000000000,0.12442970878897087,0.3666074778223303,0.25,-1.0,1.0
2024-04-25T14:00:00.000000000,0.10766418556728709,0.33840284690443173,0.25,-1.0,1.0
2024-04-25T14:30:00.000000000,0.11818812561239819,0.34838784686839663,0.25,-1.0,1.0
2024-04-25T15:00:00.000000000,0.11089527121434757,0.34945369800177034,0.25,-1.0,1.0
2024-04-25T15:30:00.000000000,0.12175608096476562,0.2963944063277985,0.25,-1.0,1.0
2024-04-25T16:00:00.000000000,0.07320970418264376,0.2822352629672383,0.25,-1.0,1.0
2024-04-25T16:30:00.000000000,0.10163750360030681,0.31865811034080466,0.25,-1.0,1.0
2024-04-25T17:00:00.000000000,0.0904922282084205,0.30708308876997376,1.0,-1.0,1.0
2024-04-25T17:30:00.000000000,0.07202317385817233,0.18484998740899836,1.0,-1.0,1.0
2024-04-25T18:00:00.000000000,0.05131949922139981,0.27721242151814973,1.0,-1.0,1.0
2024-04-25T18:30:00.000000000,0.03641009236031557,0.23781768338569173,1.0,-1.0,1.0
2024-04-25T19:00:00.000000000,0.02781437830561971,0.11345391361442819,1.0,-1.0,1.0
2024-04-25T19:30:00.000000000,0.018450698132745864,0.05205519541150039,1.0,-1.0,1.0
2024-04-25T20:00:00.000000000,0.01789407135050778,0.02597298315151589,1.0,-1.0,1.0
2024-04-25T20:30:00.000000000,0.02691699271891547,0.003942298923151547,1.0,-1.0,1.0
2024-04-25T21:00:00.000000000,0.033096531936649846,0.0,0.25,-1.0,1.0
2024-04-25T21:30:00.000000000,0.024814033154654826,0.0,0.25,-1.0,1.0
2024-04-25T22:00:00.000000000,0.017573337448475078,0.0,0.25,-1.0,1.0
2024-04-25T22:30:00.000000000,0.020518758129111348,0.0,0.25,-1.0,1.0
2024-04-25T23:00:00.000000000,0.01090517791266467,0.0,0.25,-1.0,1.0
2024-04-25T23:30:00.000000000,0.005279515459222672,0.0,0.25,-1.0,1.0
2024-04-26T00:00:00.000000000,0.005511550938614423,0.0,0.25,-1.0,1.0
2024-04-26T00:30:00.000000000,0.0039029834569928937,0.0,0.25,-1.0,1.0
2024-04-26T01:00:00.000000000,0.017600729708521334,0.0,0.25,-1.0,1.0
2024-04-26T01:30:00.000000000,0.025533944802638972,0.0,0.25,-1.0,1.0
2024-04-26T02:00:00.000000000,0.020307923928945495,0.0,0.25,-1.0,1.0
2024-04-26T02:30:00.000000000,0.013676707913035845,0.0,0.25,-1.0,1.0
2024-04-26T03:00:00.000000000,0.006836449074931562,0.0,0.25,-1.0,1.0
2024-04-26T03:30:00.000000000,0.009969832887520453,0.0,0.25,-1.0,1.0
2024-04-26T04:00:00.000000000,0.017669566891183902,0.0,0.25,-1.0,1.0
2024-04-26T04:30:00.000000000,0.02642194635600078,0.0,0.25,-1.0,1.0
2024-04-26T05:00:00.000000000,0.03852387034697695,0.0,0.25,-1.0,1.0
2024-04-26T05:30:00.000000000,0.046801789427977664,0.0,1.0,-1.0,1.0
2024-04-26T06:00:00.000000000,0.045177318702579225,0.00012095798725909201,1.0,-1.0,1.0
2024-04-26T06:30:00.000000000,0.050945031783983116,0.00573659117998521,0.25,-1.0,1.0
2024-04-26T07:00:00.000000000,0.06618189972798966,0.029009633308330746,1.0,-1.0,1.0
2024-04-26T07:30:00.000000000,0.07661105070217457,0.04983837929308406,1.0,-1.0,1.0
2024-04-26T08:00:00.000000000,0.08030504349619827,0.08570419135315199,0.25,-1.0,1.0
2024-04-26T08:30:00.000000000,0.08560679769917859,0.1391684046661761,1.0,-1.0,1.0
2024-04-26T09:00:00.000000000,0.0893205556264339,0.2043183831570211,1.0,-1.0,1.0
2024-04-26T09:30:00.000000000,0.10399455316878205,0.28400356877427296,1.0,-1.0,1.0
2024-04-26T10:00:00.000000000,0.11494756251202512,0.3299503536504651,0.25,-1.0,1.0
2024-04-26T10:30:00.000000000,0.12238465501023707,0.3800481637655026,0.25,-1.0,1.0
2024-04-26T11:00:00.000000000,0.13623539129695988,0.4638394698217884,0.25,-1.0,1.0
2024-04-26T11:30:00.000000000,0.16383020722795677,0.4666566783290252,0.25,-1.0,1.0
2024-04-26T12:00:00.000000000,0.15946365864819972,0.44016128099138335,0.25,-1.0,1.0
2024-04-26T12:30:00.000000000,0.1326775327956377,0.4308758347786284,0.25,-1.0,1.0
2024-04-26T13:00:00.000000000,0.1300820254230297,0.48790248762371674,0.25,-1.0,1.0
2024-04-26T13:30:00.000000000,0.12216177686143023,0.4747867619095192,0.25,-1.0,1.0
2024-04-26T14:00:00.000000000,0.10585987352492099,0.49348128856162327,0.25,-1.0,1.0
2024-04-26T14:30:00.000000000,0.10136193037776313,0.499818520438237,0.25,-1.0,1.0
2024-04-26T15:00:00.000000000,0.10123126988435178,0.4646919712557132,0.25,-1.0,1.0
2024-04-26T15:30:00.000000000,0.1103043399925004,0.4000786469156589,0.25,-1.0,1.0
2024-04-26T16:00:00.000000000,0.1093945957232425,0.33454218285105647,0.25,-1.0,1.0
2024-04-26T16:30:00.000000000,0.09207296045008984,0.2504229880535478,0.25,-1.0,1.0
2024-04-26T17:00:00.000000000,0.09531485982726193,0.1679316083796226,1.0,-1.0,1.0
2024-04-26T17:30:00.000000000,0.10362656860997603,0.1601555899487697,1.0,-1.0,1.0
2024-04-26T18:00:00.000000000,0.0965076057770563,0.1347686953600391,1.0,-1.0,1.0
2024-04-26T18:30:00.000000000,0.10519533802579345,0.09393726260107672,1.0,-1.0,1.0
2024-04-26T19:00:00.000000000,0.11149930516649122,0.0594953641649002,1.0,-1.0,1.0
2024-04-26T19:30:00.000000000,0.1303804625674077,0.03697447223816677,1.0,-1.0,1.0
2024-04-26T20:00:00.000000000,0.1507665923340056,0.014116116153543476,1.0,-1.0,1.0
2024-04-26T20:30:00.000000000,0.1557312272868624,0.002300808282577035,1.0,-1.0,1.0
2024-04-26T21:00:00.000000000,0.15957747051634857,0.00001215835035502383,0.25,-1.0,1.0
2024-04-26T21:30:00.000000000,0.17769292593788727,0.0,0.25,-1.0,1.0
2024-04-26T22:00:00.000000000,0.20508088673201388,0.0,0.25,-1.0,1.0
2024-04-26T22:30:00.000000000,0.21900320844223803,0.0,1.0,-1.0,1.0
2024-04-26T23:00:00.000000000,0.226973680664826,0.0,0.25,-1.0,1.0
2024-04-26T23:30:00.000000000,0.2099132043615088,0.0,0.25,-1.0,1.0
2024-04-27T00:00:00.000000000,0.2362169967319865,0.0,1.0,-1.0,1.0
2024-04-27T00:30:00.000000000,0.23887180443871903,0.0,1.0,-1.0,1.0
2024-04-27T01:00:00.000000000,0.2871319431798124,0.0,1.0,-1.0,1.0
2024-04-27T01:30:00.000000000,0.28987904775699047,0.0,0.25,-1.0,1.0
2024-04-27T02:00:00.000000000,0.29421709785312006,0.0,0.25,-1.0,1.0
2024-04-27T02:30:00.000000000,0.25757381487192543,0.0,0.25,-1.0,1.0
2024-04-27T03:00:00.000000000,0.22135147244770825,0.0,0.25,-1.0,1.0
2024-04-27T03:30:00.000000000,0.23900566046901103,0.0,0.25,-1.0,1.0
2024-04-27T04:00:00.000000000,0.273025891314324,0.0,0.25,-1.0,1.0
2024-04-27T04:30:00.000000000,0.29241211092680647,0.0,0.25,-1.0,1.0
2024-04-27T05:00:00.000000000,0.30302465355952635,0.0,0.25,-1.0,1.0
2024-04-27T05:30:00.000000000,0.28384536520651277,0.0,0.25,-1.0,1.0
2024-04-27T06:00:00.000000000,0.30096826055861925,0.0,0.25,-1.0,1.0
2024-04-27T06:30:00.000000000,0.3433943891904109,0.0031806560122271,0.25,-1.0,1.0
2024-04-27T07:00:00.000000000,0.32157528990763595,0.0135837577477996,1.0,-1.0,1.0
2024-04-27T07:30:00.000000000,0.3124232705668501,0.026227313758219368,0.25,-1.0,1.0
2024-04-27T08:00:00.000000000,0.3432433169723654,0.042220656465105796,0.25,-1.0,1.0
2024-04-27T08:30:00.000000000,0.3383420420420784,0.09887349915874896,1.0,-1.0,1.0
2024-04-27T09:00:00.000000000,0.3335270068533557,0.13246556001796858,1.0,-1.0,1.0
2024-04-27T09:30:00.000000000,0.39669820702486264,0.13168714092646755,1.0,-1.0,1.0
2024-04-27T10:00:00.000000000,0.41537952618902735,0.16255208456753525,1.0,-1.0,1.0
2024-04-27T10:30:00.000000000,0.3711862656462788,0.1980549836241054,1.0,-1.0,1.0
2024-04-27T11:00:00.000000000,0.4301366278725315,0.2276291218515053,1.0,-1.0,1.0
2024-04-27T11:30:00.000000000,0.38880696157234707,0.33741903810969526,1.0,-1.0,1.0
2024-04-27T12:00:00.000000000,0.436944410962985,0.37359618831725777,1.0,-1.0,1.0
2024-04-27T12:30:00.000000000,0.4098579315173018,0.40248846297107943,0.25,-1.0,1.0
2024-04-27T13:00:00.000000000,0.38696876808675074,0.3348668001954515,0.25,-1.0,1.0
2024-04-27T13:30:00.000000000,0.4132770738073319,0.26406590210046854,1.0,-1.0,1.0
2024-04-27T14:00:00.000000000,0.3710026629107377,0.31940646389648336,0.25,-1.0,1.0
2024-04-27T14:30:00.000000000,0.32409933406191255,0.3707911697957521,0.25,-1.0,1.0
2024-04-27T15:00:00.000000000,0.3137701233968327,0.32604345725538625,0.25,-1.0,1.0
