From Bus Number,To Bus Number,Tertiary Bus Number,From Bus Name,To Bus Name,Tertiary Bus Name,Circuit ID,Node Number,Node Name,Sensitivity Factor MW
1154,2302,0,BB39W,BB47NW,,L1,3963,TAFF3T2,0.1979
1154,2302,0,BB39W,BB47NW,,L1,3966,ASHG5,0.1268
1154,2302,0,BB39W,BB47NW,,L1,3967,ASHG5G,0.1268
1154,2302,0,BB39W,BB47NW,,L1,3972,BIRC5,0.1262
1154,2302,0,BB39W,BB47NW,,L1,3973,BIRC5G,0.1262
1154,2302,0,BB39W,BB47NW,,L1,3975,BIRC31,0.1259
1154,2302,0,BB39W,BB47NW,,L1,3978,BIRC32,0.1259
1154,2302,0,BB39W,BB47NW,,L1,3984,CRWY5,0.1279
1154,2302,0,BB39W,BB47NW,,L1,3985,CRWY5G,0.1279
1154,2302,0,BB39W,BB47NW,,L1,3987,CRWY31,0.1277
1154,2302,0,BB39W,BB47NW,,L1,3990,CRWY32,0.1277
1154,2302,0,BB39W,BB47NW,,L1,3993,CYNC5,0.1273
1154,2302,0,BB39W,BB47NW,,L1,3994,CYNC5G,0.1273
1154,2302,0,BB39W,BB47NW,,L1,3999,GKTR5_BB_A,0.1277
1154,2302,0,BB39W,BB47NW,,L1,4000,GKTR5G,0.1277
1154,2302,0,BB39W,BB47NW,,L1,4002,GKTR31,0.1277
1154,2302,0,BB39W,BB47NW,,L1,4005,GKTR32,0.1277
1154,2302,0,BB39W,BB47NW,,L1,4008,HEAT5,0.1276
1154,2302,0,BB39W,BB47NW,,L1,4009,HEAT5G,0.1276
1154,2302,0,BB39W,BB47NW,,L1,4010,HHOS5G,0.1275
1154,2302,0,BB39W,BB47NW,,L1,4012,HHOS5,0.1275
1154,2302,0,BB39W,BB47NW,,L1,4013,HHOS31,0.1273
1154,2302,0,BB39W,BB47NW,,L1,4014,LLIS5,0.1262
1154,2302,0,BB39W,BB47NW,,L1,4015,HHOS32,0.1273
1154,2302,0,BB39W,BB47NW,,L1,4016,LLIS5G,0.1262
1154,2302,0,BB39W,BB47NW,,L1,4017,LLIS3,0.126
1154,2302,0,BB39W,BB47NW,,L1,4026,NORT5,0.128
1154,2302,0,BB39W,BB47NW,,L1,4027,NORT5G,0.128
1154,2302,0,BB39W,BB47NW,,L1,4029,NORT31,0.1277
1154,2302,0,BB39W,BB47NW,,L1,4032,NORT32,0.1277
1154,2302,0,BB39W,BB47NW,,L1,4035,STME5,0.1275
1154,2302,0,BB39W,BB47NW,,L1,4037,MSTN5G,0.1275
1154,2302,0,BB39W,BB47NW,,L1,4038,STME31,0.1275
1154,2302,0,BB39W,BB47NW,,L1,4041,STME32,0.1275
1154,2302,0,BB39W,BB47NW,,L1,4044,CYNC3T,0.1268
1154,2302,0,BB39W,BB47NW,,L1,4047,TNOR31,0.1277
1154,2302,0,BB39W,BB47NW,,L1,4050,TNOR32,0.1277
1154,2302,0,BB39W,BB47NW,,L1,4308,CANT5,0.199
