substation,zone,technology,capacity_mw,curtailment_pct,curtailed_mwh,total_mwh,delivered_mwh,curtailed_hours,binding_branch,n_sensitive_branches
ABAE,swansea-north,PV,5,0.0,0,5564,5564,0,None,44
ABAE,swansea-north,PV,10,0.09,10,11128,11118,40,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,PV,20,15.46,3440,22257,18817,1945,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,PV,30,32.19,10746,33385,22639,3151,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,PV,50,52.05,28961,55642,26681,4396,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,Wind,5,0.0,0,12642,12642,0,None,44
ABAE,swansea-north,Wind,10,0.1,25,25285,25260,129,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,Wind,20,18.3,9252,50570,41318,4593,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,Wind,30,35.39,26843,75855,49012,7043,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,Wind,50,55.12,69689,126425,56735,9679,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,BESS,5,0.0,0,20203,20203,0,None,44
ABAE,swansea-north,BESS,10,6.87,2775,40406,37631,4918,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,BESS,20,33.87,27370,80812,53443,4919,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,BESS,30,42.87,51966,121219,69253,4926,ABAE3_1L3->LLAN3_2L5,44
ABAE,swansea-north,BESS,50,60.95,123132,202031,78899,17568,ABAE3_1L3->LLAN3_2L5,44
ABDA,swansea-north,PV,5,0.41,23,5564,5542,21,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,PV,10,0.67,75,11128,11053,40,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,PV,20,6.54,1456,22257,20801,1063,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,PV,30,21.15,7061,33385,26325,2413,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,PV,50,42.41,23599,55642,32043,3832,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,Wind,5,0.08,10,12642,12633,12,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,Wind,10,0.12,30,25285,25255,35,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,Wind,20,8.37,4233,50570,46337,2645,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,Wind,30,23.01,17453,75855,58401,5163,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,Wind,50,43.62,55152,126425,71273,8030,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,BESS,5,0.04,7,20203,20196,13,HIRW3_2L5->HNDR3T,38
ABDA,swansea-north,BESS,10,0.91,366,40406,40040,758,HIRW3_1L5->55L7043P59,38
ABDA,swansea-north,BESS,20,24.7,19960,80812,60853,4941,ABDA3_1L5->55L7043P59,38
ABDA,swansea-north,BESS,30,36.8,44606,121219,76613,5002,ABDA3_1L5->55L7043P59,38
ABDA,swansea-north,BESS,50,48.8,98598,202031,103433,11336,HIRW3_1L5->55L7043P59,38
ABEC,swansea-north,PV,5,0.0,0,5564,5564,0,None,35
ABEC,swansea-north,PV,10,0.0,0,11128,11128,0,None,35
ABEC,swansea-north,PV,20,0.0,0,22257,22257,0,None,35
ABEC,swansea-north,PV,30,0.64,214,33385,33172,166,HNDR3T->ABEP3_2L3,35
ABEC,swansea-north,PV,50,10.21,5683,55642,49959,1388,HNDR3T->ABEP3_2L3,35
ABEC,swansea-north,Wind,5,0.0,0,12642,12642,0,None,35
ABEC,swansea-north,Wind,10,0.0,0,25285,25285,0,None,35
ABEC,swansea-north,Wind,20,0.0,0,50570,50570,0,None,35
ABEC,swansea-north,Wind,30,0.03,20,75855,75835,56,ABEC3_2L5->TRAV3_#1L5,35
ABEC,swansea-north,Wind,50,10.98,13885,126425,112540,3483,ABEC3_2L5->TRAV3_#1L5,35
ABEC,swansea-north,BESS,5,0.0,0,20203,20203,0,None,35
ABEC,swansea-north,BESS,10,0.0,0,40406,40406,0,None,35
ABEC,swansea-north,BESS,20,0.0,0,80812,80812,0,None,35
ABEC,swansea-north,BESS,30,7.78,9425,121219,111794,4892,ABEC3_2L5->TRAV3_#1L5,35
ABEC,swansea-north,BESS,50,29.01,58611,202031,143420,4919,HNDR3T->ABEP3_2L3,35
ABYS,swansea-north,PV,5,0.0,0,5564,5564,0,None,27
ABYS,swansea-north,PV,10,0.0,0,11128,11128,0,None,27
ABYS,swansea-north,PV,20,0.0,0,22257,22257,0,None,27
ABYS,swansea-north,PV,30,0.0,0,33385,33385,0,None,27
ABYS,swansea-north,PV,50,0.0,0,55642,55642,0,None,27
ABYS,swansea-north,Wind,5,0.0,0,12642,12642,0,None,27
ABYS,swansea-north,Wind,10,0.0,0,25285,25285,0,None,27
ABYS,swansea-north,Wind,20,0.0,0,50570,50570,0,None,27
ABYS,swansea-north,Wind,30,0.0,0,75855,75855,0,None,27
ABYS,swansea-north,Wind,50,0.0,0,126425,126425,0,None,27
ABYS,swansea-north,BESS,5,0.0,0,20203,20203,0,None,27
ABYS,swansea-north,BESS,10,0.0,0,40406,40406,0,None,27
ABYS,swansea-north,BESS,20,0.0,0,80812,80812,0,None,27
ABYS,swansea-north,BESS,30,0.0,0,121219,121219,0,None,27
ABYS,swansea-north,BESS,50,0.0,0,202031,202031,0,None,27
ADVY,swansea-north,PV,5,0.0,0,5564,5564,0,None,27
ADVY,swansea-north,PV,10,0.0,0,11128,11128,0,None,27
ADVY,swansea-north,PV,20,0.0,0,22257,22257,0,None,27
ADVY,swansea-north,PV,30,0.0,0,33385,33385,0,None,27
ADVY,swansea-north,PV,50,0.0,0,55642,55642,0,None,27
ADVY,swansea-north,Wind,5,0.0,0,12642,12642,0,None,27
ADVY,swansea-north,Wind,10,0.0,0,25285,25285,0,None,27
ADVY,swansea-north,Wind,20,0.0,0,50570,50570,0,None,27
ADVY,swansea-north,Wind,30,0.0,0,75855,75855,0,None,27
ADVY,swansea-north,Wind,50,0.0,0,126425,126425,0,None,27
ADVY,swansea-north,BESS,5,0.0,0,20203,20203,0,None,27
ADVY,swansea-north,BESS,10,0.0,0,40406,40406,0,None,27
ADVY,swansea-north,BESS,20,0.0,0,80812,80812,0,None,27
ADVY,swansea-north,BESS,30,0.0,0,121219,121219,0,None,27
ADVY,swansea-north,BESS,50,0.0,0,202031,202031,0,None,27
ALCO,swansea-north,PV,5,0.0,0,5564,5564,0,None,30
ALCO,swansea-north,PV,10,0.0,0,11128,11128,0,None,30
ALCO,swansea-north,PV,20,0.0,0,22257,22257,0,None,30
ALCO,swansea-north,PV,30,0.0,0,33385,33385,0,None,30
ALCO,swansea-north,PV,50,0.46,256,55642,55386,191,GOWE1_113->GOWE3_#1T0,30
ALCO,swansea-north,Wind,5,0.0,0,12642,12642,0,None,30
ALCO,swansea-north,Wind,10,0.0,0,25285,25285,0,None,30
ALCO,swansea-north,Wind,20,0.0,0,50570,50570,0,None,30
ALCO,swansea-north,Wind,30,0.0,0,75855,75855,0,None,30
ALCO,swansea-north,Wind,50,0.99,1253,126425,125171,812,GOWE1_113->GOWE3_#1T0,30
ALCO,swansea-north,BESS,5,0.0,0,20203,20203,0,None,30
ALCO,swansea-north,BESS,10,0.0,0,40406,40406,0,None,30
ALCO,swansea-north,BESS,20,0.0,0,80812,80812,0,None,30
ALCO,swansea-north,BESS,30,0.0,0,121219,121219,0,None,30
ALCO,swansea-north,BESS,50,10.58,21383,202031,180649,4303,GOWE1_113->GOWE3_#1T0,30
Ammanford,swansea-north,PV,5,0.0,0,5564,5564,0,None,17
Ammanford,swansea-north,PV,10,0.0,0,11128,11128,0,None,17
Ammanford,swansea-north,PV,20,0.0,0,22257,22257,0,None,17
Ammanford,swansea-north,PV,30,0.0,0,33385,33385,0,None,17
Ammanford,swansea-north,PV,50,0.0,0,55642,55642,0,None,17
Ammanford,swansea-north,Wind,5,0.0,0,12642,12642,0,None,17
Ammanford,swansea-north,Wind,10,0.0,0,25285,25285,0,None,17
Ammanford,swansea-north,Wind,20,0.0,0,50570,50570,0,None,17
Ammanford,swansea-north,Wind,30,0.0,0,75855,75855,0,None,17
Ammanford,swansea-north,Wind,50,0.0,0,126425,126425,0,None,17
Ammanford,swansea-north,BESS,5,0.0,0,20203,20203,0,None,17
Ammanford,swansea-north,BESS,10,0.0,0,40406,40406,0,None,17
Ammanford,swansea-north,BESS,20,0.0,0,80812,80812,0,None,17
Ammanford,swansea-north,BESS,30,0.0,0,121219,121219,0,None,17
Ammanford,swansea-north,BESS,50,0.0,0,202031,202031,0,None,17
BISH,swansea-north,PV,5,0.18,10,5564,5554,62,SWAW3_#2T0->SWAW1_213,35
BISH,swansea-north,PV,10,0.27,30,11128,11098,79,SWAW3_#2T0->SWAW1_213,35
BISH,swansea-north,PV,20,14.28,3179,22257,19077,1982,BISH3_#2L5->52L6001P11,35
BISH,swansea-north,PV,30,31.47,10506,33385,22880,3241,BISH3_#2L5->52L6001P11,35
BISH,swansea-north,PV,50,51.85,28849,55642,26793,4552,BISH3_#2L5->52L6001P11,35
BISH,swansea-north,Wind,5,4.14,523,12642,12119,619,SWAW3_#2T0->SWAW1_213,35
BISH,swansea-north,Wind,10,6.56,1659,25285,23626,1213,SWAW3_#2T0->SWAW1_213,35
BISH,swansea-north,Wind,20,24.27,12272,50570,38298,5045,BISH3_#2L5->52L6001P11,35
BISH,swansea-north,Wind,30,39.74,30147,75855,45708,7334,BISH3_#2L5->52L6001P11,35
BISH,swansea-north,Wind,50,57.87,73162,126425,53262,9876,BISH3_#2L5->52L6001P11,35
BISH,swansea-north,BESS,5,6.36,1285,20203,18918,896,SWAW3_#2T0->SWAW1_213,35
BISH,swansea-north,BESS,10,14.55,5879,40406,34527,5013,BISH3_#2L5->52L6001P11,35
BISH,swansea-north,BESS,20,38.21,30878,80812,49934,5415,SWAW3_#2T0->SWAW1_213,35
BISH,swansea-north,BESS,30,46.49,56354,121219,64865,5902,SWAW3_#2T0->SWAW1_213,35
BISH,swansea-north,BESS,50,62.84,126958,202031,75073,17568,BISH3_#2L5->52L6001P11,35
BLAP,swansea-north,PV,5,0.0,0,5564,5564,0,None,54
BLAP,swansea-north,PV,10,0.0,0,11128,11128,0,None,54
BLAP,swansea-north,PV,20,0.08,18,22257,22239,15,LWND3T->58L5303P109,54
BLAP,swansea-north,PV,30,1.08,361,33385,33025,176,LWND3T->58L5303P19,54
BLAP,swansea-north,PV,50,8.14,4530,55642,51112,975,LWND3T->58L5303P19,54
BLAP,swansea-north,Wind,5,0.0,0,12642,12642,0,None,54
BLAP,swansea-north,Wind,10,0.0,0,25285,25285,0,None,54
BLAP,swansea-north,Wind,20,0.0,0,50570,50570,0,None,54
BLAP,swansea-north,Wind,30,0.01,6,75855,75849,12,LWND3T->58L5303P19,54
BLAP,swansea-north,Wind,50,4.89,6176,126425,120249,2072,NCET32->58L410P91,54
BLAP,swansea-north,BESS,5,0.0,0,20203,20203,0,None,54
BLAP,swansea-north,BESS,10,0.0,0,40406,40406,0,None,54
BLAP,swansea-north,BESS,20,0.01,6,80812,80807,9,LWND3T->58L5303P109,54
BLAP,swansea-north,BESS,30,0.41,493,121219,120725,637,NCET32->58L410P91,54
BLAP,swansea-north,BESS,50,21.41,43246,202031,158785,4919,NCET32->58L410P91,54
BRID,swansea-north,PV,5,0.09,5,5564,5559,19,CARG3_2L3->58L5303P19,49
BRID,swansea-north,PV,10,4.68,521,11128,10607,677,CARG3_2L3->58L5303P19,49
BRID,swansea-north,PV,20,25.4,5653,22257,16604,2432,CARG3_2L3->58L5303P19,49
BRID,swansea-north,PV,30,40.68,13580,33385,19805,3445,CARG3_2L3->58L5303P19,49
BRID,swansea-north,PV,50,57.89,32211,55642,23431,4520,CARG3_2L3->58L5303P19,49
BRID,swansea-north,Wind,5,0.01,1,12642,12642,2,CARG3_2L3->58L5303P19,49
BRID,swansea-north,Wind,10,0.56,142,25285,25143,345,CARG3_2L3->58L5303P19,49
BRID,swansea-north,Wind,20,16.95,8571,50570,41999,4365,CARG3_2L3->58L5303P19,49
BRID,swansea-north,Wind,30,33.87,25690,75855,50164,6932,LWND3T->58L5303P19,49
BRID,swansea-north,Wind,50,53.87,68108,126425,58316,9622,LWND3T->58L5303P19,49
BRID,swansea-north,BESS,5,0.03,7,20203,20196,23,CARG3_2L3->58L5303P19,49
BRID,swansea-north,BESS,10,7.6,3069,40406,37337,3765,CARG3_2L3->58L5303P19,49
BRID,swansea-north,BESS,20,33.75,27275,80812,53538,5062,LWND3T->58L5303P19,49
BRID,swansea-north,BESS,30,43.74,53016,121219,68202,7134,CARG3_2L3->58L5303P19,49
BRID,swansea-north,BESS,50,60.15,121531,202031,80500,17552,LWND3T->58L5303P19,49
BWST,swansea-north,PV,5,0.0,0,5564,5564,0,None,27
BWST,swansea-north,PV,10,0.0,0,11128,11128,0,None,27
BWST,swansea-north,PV,20,0.0,0,22257,22257,0,None,27
BWST,swansea-north,PV,30,0.0,0,33385,33385,0,None,27
BWST,swansea-north,PV,50,0.0,0,55642,55642,0,None,27
BWST,swansea-north,Wind,5,0.0,0,12642,12642,0,None,27
BWST,swansea-north,Wind,10,0.0,0,25285,25285,0,None,27
BWST,swansea-north,Wind,20,0.0,0,50570,50570,0,None,27
BWST,swansea-north,Wind,30,0.0,0,75855,75855,0,None,27
BWST,swansea-north,Wind,50,0.0,0,126425,126425,0,None,27
BWST,swansea-north,BESS,5,0.0,0,20203,20203,0,None,27
BWST,swansea-north,BESS,10,0.0,0,40406,40406,0,None,27
BWST,swansea-north,BESS,20,0.0,0,80812,80812,0,None,27
BWST,swansea-north,BESS,30,0.0,0,121219,121219,0,None,27
BWST,swansea-north,BESS,50,0.0,0,202031,202031,0,None,27
Briton Ferry,swansea-north,PV,5,0.0,0,5564,5564,0,None,18
Briton Ferry,swansea-north,PV,10,0.0,0,11128,11128,0,None,18
Briton Ferry,swansea-north,PV,20,0.0,0,22257,22257,0,None,18
Briton Ferry,swansea-north,PV,30,0.0,0,33385,33385,0,None,18
Briton Ferry,swansea-north,PV,50,0.0,0,55642,55642,0,None,18
Briton Ferry,swansea-north,Wind,5,0.0,0,12642,12642,0,None,18
Briton Ferry,swansea-north,Wind,10,0.0,0,25285,25285,0,None,18
Briton Ferry,swansea-north,Wind,20,0.0,0,50570,50570,0,None,18
Briton Ferry,swansea-north,Wind,30,0.0,0,75855,75855,0,None,18
Briton Ferry,swansea-north,Wind,50,0.0,0,126425,126425,0,None,18
Briton Ferry,swansea-north,BESS,5,0.0,0,20203,20203,0,None,18
Briton Ferry,swansea-north,BESS,10,0.0,0,40406,40406,0,None,18
Briton Ferry,swansea-north,BESS,20,0.0,0,80812,80812,0,None,18
Briton Ferry,swansea-north,BESS,30,0.0,0,121219,121219,0,None,18
Briton Ferry,swansea-north,BESS,50,0.0,0,202031,202031,0,None,18
CARG,swansea-north,PV,5,0.24,13,5564,5551,47,CARG3_2L3->58L5303P19,49
CARG,swansea-north,PV,10,8.5,946,11128,10182,1082,CARG3_2L3->58L5303P19,49
CARG,swansea-north,PV,20,32.28,7184,22257,15072,2891,CARG3_2L3->58L5303P19,49
CARG,swansea-north,PV,30,47.22,15765,33385,17621,3856,CARG3_2L3->58L5303P19,49
CARG,swansea-north,PV,50,63.11,35115,55642,20527,4879,CARG3_2L3->58L5303P19,49
CARG,swansea-north,Wind,5,0.02,3,12642,12640,11,CARG3_2L3->58L5303P19,49
CARG,swansea-north,Wind,10,2.24,566,25285,24719,1084,CARG3_2L3->58L5303P19,49
CARG,swansea-north,Wind,20,24.46,12369,50570,38201,5574,CARG3_2L3->58L5303P19,49
CARG,swansea-north,Wind,30,41.46,31446,75855,44409,7957,LWND3T->58L5303P19,49
CARG,swansea-north,Wind,50,60.02,75876,126425,50549,10425,LWND3T->58L5303P19,49
CARG,swansea-north,BESS,5,0.12,25,20203,20178,89,CARG3_2L3->58L5303P19,49
CARG,swansea-north,BESS,10,15.63,6314,40406,34092,4911,LWND3T->58L5303P19,49
CARG,swansea-north,BESS,20,38.47,31090,80812,49723,5507,LWND3T->58L5303P19,49
CARG,swansea-north,BESS,30,48.55,58852,121219,62367,10269,CARG3_2L3->58L5303P19,49
CARG,swansea-north,BESS,50,66.83,135009,202031,67023,17568,LWND3T->58L5303P19,49
CLAS,swansea-north,PV,5,86.23,4798,5564,766,6399,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,PV,10,87.31,9717,11128,1412,6540,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,PV,20,89.16,19844,22257,2413,6799,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,PV,30,90.59,30245,33385,3140,7004,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,PV,50,92.57,51508,55642,4134,7304,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,Wind,5,45.29,5726,12642,6916,7787,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,Wind,10,47.42,11991,25285,13294,8281,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,Wind,20,54.9,27762,50570,22808,9848,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,Wind,30,61.34,46527,75855,29327,11005,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,Wind,50,71.25,90083,126425,36342,12656,CLAS3_#2L5->SWAN3_10L5,14
CLAS,swansea-north,BESS,5,49.26,9951,20203,10252,8219,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,BESS,10,55.14,22280,40406,18126,9815,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,BESS,20,63.56,51366,80812,29446,10328,SWAN3_1L5->GARN3_2L5,14
CLAS,swansea-north,BESS,30,68.45,82973,121219,38246,12106,CLAS3_#2L5->SWAN3_10L5,14
CLAS,swansea-north,BESS,50,77.98,157549,202031,44482,15860,CLAS3_#2L5->SWAN3_10L5,14
COMS,swansea-north,PV,5,0.0,0,5564,5564,0,None,24
COMS,swansea-north,PV,10,0.32,36,11128,11093,142,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,PV,20,19.61,4364,22257,17893,2292,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,PV,30,36.72,12258,33385,21127,3475,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,PV,50,55.88,31091,55642,24551,4645,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,Wind,5,0.0,0,12642,12642,0,None,24
COMS,swansea-north,Wind,10,1.31,332,25285,24953,814,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,Wind,20,21.97,11110,50570,39460,5041,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,Wind,30,38.72,29368,75855,46487,7408,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,Wind,50,57.56,72775,126425,53649,9909,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,BESS,5,0.0,0,20203,20203,0,None,24
COMS,swansea-north,BESS,10,11.8,4767,40406,35639,4771,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,BESS,20,36.32,29347,80812,51465,4919,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,BESS,30,44.82,54329,121219,66890,6976,BRIF3_#9L5->BRFT31,24
COMS,swansea-north,BESS,50,63.44,128167,202031,73864,17568,BRIF3_#9L5->BRFT31,24
CRHA,swansea-north,PV,5,0.0,0,5564,5564,1,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,PV,10,1.46,163,11128,10966,431,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,PV,20,27.45,6109,22257,16148,3235,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,PV,30,45.55,15207,33385,18178,4371,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,PV,50,63.68,35434,55642,20208,5551,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,Wind,5,0.4,51,12642,12591,231,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,Wind,10,11.13,2814,25285,22471,3030,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,Wind,20,37.02,18719,50570,31851,7024,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,Wind,30,52.1,39519,75855,36336,9036,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,Wind,50,67.65,85532,126425,40892,11226,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,BESS,5,3.68,744,20203,19459,1662,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,BESS,10,26.93,10881,40406,29526,4944,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,BESS,20,44.96,36335,80812,44478,7278,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,BESS,30,56.25,68191,121219,53028,15477,CRHA3_#2L5->AMMA3_9L5,21
CRHA,swansea-north,BESS,50,73.55,148593,202031,53438,17568,CRHA3_#2L5->AMMA3_9L5,21
CWFR,swansea-north,PV,5,0.0,0,5564,5564,0,None,40
CWFR,swansea-north,PV,10,0.0,0,11128,11128,0,None,40
CWFR,swansea-north,PV,20,0.02,4,22257,22253,5,CWFR3_3L3->CARM3_7L5,40
CWFR,swansea-north,PV,30,2.86,954,33385,32431,682,CWFR3_3L3->CARM3_7L5,40
CWFR,swansea-north,PV,50,19.75,10990,55642,44652,2318,CWFR3_3L3->CARM3_7L5,40
CWFR,swansea-north,Wind,5,0.0,0,12642,12642,0,None,40
CWFR,swansea-north,Wind,10,0.0,0,25285,25285,0,None,40
CWFR,swansea-north,Wind,20,0.05,28,50570,50542,70,CWFR3_3L3->CARM3_7L5,40
CWFR,swansea-north,Wind,30,4.98,3774,75855,72081,2065,CWFR3_3L3->CARM3_7L5,40
CWFR,swansea-north,Wind,50,23.76,30043,126425,96381,5385,CWFR3_3L3->CARM3_7L5,40
CWFR,swansea-north,BESS,5,0.0,0,20203,20203,0,None,40
CWFR,swansea-north,BESS,10,0.0,0,40406,40406,0,None,40
CWFR,swansea-north,BESS,20,3.12,2521,80812,78292,2961,CWFR3_3L3->CARM3_7L5,40
CWFR,swansea-north,BESS,30,21.32,25847,121219,95372,4919,CWFR3_3L3->CARM3_7L5,40
CWFR,swansea-north,BESS,50,37.14,75037,202031,126994,4919,CWFR3_3L3->CARM3_7L5,40
Carmarthen,swansea-north,PV,5,0.0,0,5564,5564,0,None,30
Carmarthen,swansea-north,PV,10,0.0,0,11128,11128,0,None,30
Carmarthen,swansea-north,PV,20,0.0,0,22257,22257,0,None,30
Carmarthen,swansea-north,PV,30,0.0,0,33385,33385,0,None,30
Carmarthen,swansea-north,PV,50,0.0,3,55642,55640,2,RHOS3_3L5->CARM3_3L5,30
Carmarthen,swansea-north,Wind,5,0.0,0,12642,12642,0,None,30
Carmarthen,swansea-north,Wind,10,0.0,0,25285,25285,0,None,30
Carmarthen,swansea-north,Wind,20,0.0,0,50570,50570,0,None,30
Carmarthen,swansea-north,Wind,30,0.0,0,75855,75855,0,None,30
Carmarthen,swansea-north,Wind,50,0.0,0,126425,126425,0,None,30
Carmarthen,swansea-north,BESS,5,0.0,0,20203,20203,0,None,30
Carmarthen,swansea-north,BESS,10,0.0,0,40406,40406,0,None,30
Carmarthen,swansea-north,BESS,20,0.0,0,80812,80812,0,None,30
Carmarthen,swansea-north,BESS,30,0.0,0,121219,121219,0,None,30
Carmarthen,swansea-north,BESS,50,0.01,11,202031,202020,9,RHOS3_3L5->CARM3_3L5,30
FOSL,swansea-north,PV,5,0.0,0,5564,5564,0,None,29
FOSL,swansea-north,PV,10,0.64,72,11128,11057,167,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,PV,20,15.91,3542,22257,18715,1777,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,PV,30,31.15,10398,33385,22987,2842,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,PV,50,50.05,27850,55642,27793,4069,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,Wind,5,0.0,0,12642,12642,0,None,29
FOSL,swansea-north,Wind,10,0.04,10,25285,25275,49,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,Wind,20,11.97,6056,50570,44514,3417,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,Wind,30,28.05,21279,75855,54576,5962,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,Wind,50,48.68,61540,126425,64885,8850,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,BESS,5,0.0,0,20203,20203,0,None,29
FOSL,swansea-north,BESS,10,2.1,849,40406,39557,2039,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,BESS,20,29.27,23651,80812,57162,4919,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,BESS,30,39.83,48284,121219,72935,5065,CYNH3->PONY3_#2L5,29
FOSL,swansea-north,BESS,50,53.41,107899,202031,94132,15765,CYNH3->PONY3_#2L5,29
FRBN,swansea-north,PV,5,0.0,0,5564,5564,0,None,27
FRBN,swansea-north,PV,10,0.0,0,11128,11128,0,None,27
FRBN,swansea-north,PV,20,0.0,0,22257,22257,0,None,27
FRBN,swansea-north,PV,30,0.0,0,33385,33385,0,None,27
FRBN,swansea-north,PV,50,0.0,0,55642,55642,0,None,27
FRBN,swansea-north,Wind,5,0.0,0,12642,12642,0,None,27
FRBN,swansea-north,Wind,10,0.0,0,25285,25285,0,None,27
FRBN,swansea-north,Wind,20,0.0,0,50570,50570,0,None,27
FRBN,swansea-north,Wind,30,0.0,0,75855,75855,0,None,27
FRBN,swansea-north,Wind,50,0.0,0,126425,126425,0,None,27
FRBN,swansea-north,BESS,5,0.0,0,20203,20203,0,None,27
FRBN,swansea-north,BESS,10,0.0,0,40406,40406,0,None,27
FRBN,swansea-north,BESS,20,0.0,0,80812,80812,0,None,27
FRBN,swansea-north,BESS,30,0.0,0,121219,121219,0,None,27
FRBN,swansea-north,BESS,50,0.0,0,202031,202031,0,None,27
GARN,swansea-north,PV,5,92.41,5142,5564,422,7230,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,PV,10,94.02,10462,11128,666,7447,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,PV,20,95.58,21273,22257,984,7688,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,PV,30,96.38,32176,33385,1209,7824,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,PV,50,97.25,54110,55642,1532,8001,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,Wind,5,54.61,6904,12642,5738,9132,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,Wind,10,59.26,14984,25285,10301,10126,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,Wind,20,69.46,35126,50570,15444,12020,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,Wind,30,76.31,57887,75855,17968,13069,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,Wind,50,83.79,105935,126425,20489,14233,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,BESS,5,60.1,12143,20203,8060,10113,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,BESS,10,67.1,27111,40406,13295,11614,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,BESS,20,75.23,60798,80812,20014,12767,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,BESS,30,79.36,96197,121219,25021,14619,GARN3_4L5->WAUN3_3L5,18
GARN,swansea-north,BESS,50,86.54,174846,202031,27185,17568,GARN3_4L5->WAUN3_3L5,18
GWAU,swansea-north,PV,5,0.0,0,5564,5564,0,None,45
GWAU,swansea-north,PV,10,5.03,560,11128,10569,1016,52L6050P55->GWAU3_MAIN1,45
