From Bus Number,To Bus Number,Tertiary Bus Number,From Bus Name,To Bus Name,Tertiary Bus Name,Circuit ID,From Bus kV,To Bus kV,Branch Type,Reverse PEL MW,Forward PEL MW,Season
3735,548801,0,BRTE31,BRTE5_1T0,,T1,33.0,11.0,Two-winding transformer,-18.0,8.968858468733151,Intermediate Cool
3738,548800,0,BRTE32,BRTE5_2T0,,T2,33.0,11.0,Two-winding transformer,-18.0,8.941690749232443,Intermediate Cool
517103,547411,0,PYLE1_710,PYLE3_GT7,,G7,132.0,33.0,Two-winding transformer,-44.99141906178032,90.0,Intermediate Cool
517107,547410,0,PYLE1_#610,PYLE3_GT6,,G6,132.0,33.0,Two-winding transformer,-44.77088885113641,90.0,Intermediate Cool
517112,554901,0,PYLE1_#510,PYLE6_#5H0,,G5,132.0,66.0,Two-winding transformer,-89.8243802693748,90.0,Intermediate Cool
547402,547700,0,PYLE3_#1H0,PYLE5_1T0,,T1,33.0,11.0,Two-winding transformer,-10.365716280481287,18.0,Intermediate Cool
547403,547701,0,PYLE3_#2H0,PYLE5_2T0,,T2,33.0,11.0,Two-winding transformer,-8.186798614378626,18.0,Intermediate Cool
547503,547601,0,NOTT3_#1H0,NOTT5_1T0,,T1,33.0,11.0,Two-winding transformer,-5.3999999999999995,9.078349885717385,Intermediate Cool
548303,548400,0,LLAG3_#1H0,LLAG5_1T0,,T1,33.0,11.0,Two-winding transformer,-18.0,8.59958393971389,Intermediate Cool
548305,548401,0,LLAG3_#2H0,LLAG5_2T0,,T2,33.0,11.0,Two-winding transformer,-15.0,8.606512154952144,Intermediate Cool
548501,548600,0,SCHW3_1H3,SCHW5_1T0,,T1,33.0,11.0,Two-winding transformer,-6.0,6.0,Intermediate Cool
549101,549200,0,WIND1_#110,WIND5_1T0,,G1,132.0,11.0,Two-winding transformer,-14.64546163237306,30.0,Intermediate Cool
549104,549201,0,WIND1_#210,WIND5_2T0,,G2,132.0,11.0,Two-winding transformer,-14.337430817713535,30.0,Intermediate Cool
549503,549013,0,BREN1_#210,BREN3_2T0,,G2,132.0,33.0,Two-winding transformer,-18.0,30.283757689368443,Intermediate Cool
2219,549603,0,MBIO3G,MBIO1_113A,,G1,33.0,132.0,Two-winding transformer,-60.0,59.884527549199504,Intermediate Cool
2266,511002,0,MAGA61,MAGA1_#110,,G1,66.0,132.0,Two-winding transformer,-45.0,13.5,Intermediate Cool
2267,511004,0,MAGA62,MAGA1_#210,,G2,66.0,132.0,Two-winding transformer,-45.0,13.5,Intermediate Cool
547600,547505,0,NOTT5_2T0,NOTT3_#2H0,,T2,11.0,33.0,Two-winding transformer,-5.3999999999999995,18.0,Intermediate Cool
548601,548503,0,SCHW5_2T0,SCHW3_#2H0,,T2,11.0,33.0,Two-winding transformer,-1.7999999999999998,6.0,Intermediate Cool
548900,3768,0,LITC5_2T0,LITC32,,T2,11.0,33.0,Two-winding transformer,-8.991452496644461,18.0,Intermediate Cool
548901,3765,0,LITC5_1T0,LITC31,,T1,11.0,33.0,Two-winding transformer,-8.986650931619545,18.0,Intermediate Cool
549006,549501,0,BREN3_1T0,BREN1_#110,,G1,33.0,132.0,Two-winding transformer,-14.23420611116262,13.5,Intermediate Cool
583309,583313,0,BOCM5_21T0,BOCM1_#110,,21,11.0,132.0,Two-winding transformer,-13.5,13.5,Intermediate Cool
583310,583314,0,BOCM5_22T0,BOCM1_#210,,22,11.0,132.0,Two-winding transformer,-13.5,13.5,Intermediate Cool
3735,548801,0,BRTE31,BRTE5_1T0,,T1,33.0,11.0,Two-winding transformer,-18.0,8.968858468733151,Intermediate Warm
3738,548800,0,BRTE32,BRTE5_2T0,,T2,33.0,11.0,Two-winding transformer,-18.0,8.941690749232443,Intermediate Warm
517103,547411,0,PYLE1_710,PYLE3_GT7,,G7,132.0,33.0,Two-winding transformer,-44.99141906178032,90.0,Intermediate Warm
517107,547410,0,PYLE1_#610,PYLE3_GT6,,G6,132.0,33.0,Two-winding transformer,-44.77088885113641,90.0,Intermediate Warm
517112,554901,0,PYLE1_#510,PYLE6_#5H0,,G5,132.0,66.0,Two-winding transformer,-89.8243802693748,90.0,Intermediate Warm
547402,547700,0,PYLE3_#1H0,PYLE5_1T0,,T1,33.0,11.0,Two-winding transformer,-10.365716280481287,18.0,Intermediate Warm
547403,547701,0,PYLE3_#2H0,PYLE5_2T0,,T2,33.0,11.0,Two-winding transformer,-8.186798614378626,18.0,Intermediate Warm
547503,547601,0,NOTT3_#1H0,NOTT5_1T0,,T1,33.0,11.0,Two-winding transformer,-5.3999999999999995,9.078349885717385,Intermediate Warm
548303,548400,0,LLAG3_#1H0,LLAG5_1T0,,T1,33.0,11.0,Two-winding transformer,-18.0,8.59958393971389,Intermediate Warm
548305,548401,0,LLAG3_#2H0,LLAG5_2T0,,T2,33.0,11.0,Two-winding transformer,-15.0,8.606512154952144,Intermediate Warm
548501,548600,0,SCHW3_1H3,SCHW5_1T0,,T1,33.0,11.0,Two-winding transformer,-6.0,6.0,Intermediate Warm
549101,549200,0,WIND1_#110,WIND5_1T0,,G1,132.0,11.0,Two-winding transformer,-14.64546163237306,30.0,Intermediate Warm
549104,549201,0,WIND1_#210,WIND5_2T0,,G2,132.0,11.0,Two-winding transformer,-14.337430817713535,30.0,Intermediate Warm
549503,549013,0,BREN1_#210,BREN3_2T0,,G2,132.0,33.0,Two-winding transformer,-18.0,30.283757689368443,Intermediate Warm
2219,549603,0,MBIO3G,MBIO1_113A,,G1,33.0,132.0,Two-winding transformer,-60.0,59.884527549199504,Intermediate Warm
2266,511002,0,MAGA61,MAGA1_#110,,G1,66.0,132.0,Two-winding transformer,-45.0,13.5,Intermediate Warm
2267,511004,0,MAGA62,MAGA1_#210,,G2,66.0,132.0,Two-winding transformer,-45.0,13.5,Intermediate Warm
547600,547505,0,NOTT5_2T0,NOTT3_#2H0,,T2,11.0,33.0,Two-winding transformer,-5.3999999999999995,18.0,Intermediate Warm
548601,548503,0,SCHW5_2T0,SCHW3_#2H0,,T2,11.0,33.0,Two-winding transformer,-1.7999999999999998,6.0,Intermediate Warm
548900,3768,0,LITC5_2T0,LITC32,,T2,11.0,33.0,Two-winding transformer,-8.991452496644461,18.0,Intermediate Warm
548901,3765,0,LITC5_1T0,LITC31,,T1,11.0,33.0,Two-winding transformer,-8.986650931619545,18.0,Intermediate Warm
549006,549501,0,BREN3_1T0,BREN1_#110,,G1,33.0,132.0,Two-winding transformer,-14.23420611116262,13.5,Intermediate Warm
583309,583313,0,BOCM5_21T0,BOCM1_#110,,21,11.0,132.0,Two-winding transformer,-13.5,13.5,Intermediate Warm
583310,583314,0,BOCM5_22T0,BOCM1_#210,,22,11.0,132.0,Two-winding transformer,-13.5,13.5,Intermediate Warm
3735,548801,0,BRTE31,BRTE5_1T0,,T1,33.0,11.0,Two-winding transformer,-18.0,8.968858468733151,Summer
3738,548800,0,BRTE32,BRTE5_2T0,,T2,33.0,11.0,Two-winding transformer,-18.0,8.941690749232443,Summer
517103,547411,0,PYLE1_710,PYLE3_GT7,,G7,132.0,33.0,Two-winding transformer,-44.99141906178032,90.0,Summer
517107,547410,0,PYLE1_#610,PYLE3_GT6,,G6,132.0,33.0,Two-winding transformer,-44.77088885113641,90.0,Summer
517112,554901,0,PYLE1_#510,PYLE6_#5H0,,G5,132.0,66.0,Two-winding transformer,-89.8243802693748,90.0,Summer
547402,547700,0,PYLE3_#1H0,PYLE5_1T0,,T1,33.0,11.0,Two-winding transformer,-10.365716280481287,18.0,Summer
547403,547701,0,PYLE3_#2H0,PYLE5_2T0,,T2,33.0,11.0,Two-winding transformer,-8.186798614378626,18.0,Summer
547503,547601,0,NOTT3_#1H0,NOTT5_1T0,,T1,33.0,11.0,Two-winding transformer,-5.3999999999999995,9.078349885717385,Summer
548303,548400,0,LLAG3_#1H0,LLAG5_1T0,,T1,33.0,11.0,Two-winding transformer,-18.0,8.59958393971389,Summer
548305,548401,0,LLAG3_#2H0,LLAG5_2T0,,T2,33.0,11.0,Two-winding transformer,-15.0,8.606512154952144,Summer
548501,548600,0,SCHW3_1H3,SCHW5_1T0,,T1,33.0,11.0,Two-winding transformer,-6.0,6.0,Summer
549101,549200,0,WIND1_#110,WIND5_1T0,,G1,132.0,11.0,Two-winding transformer,-14.64546163237306,30.0,Summer
549104,549201,0,WIND1_#210,WIND5_2T0,,G2,132.0,11.0,Two-winding transformer,-14.337430817713535,30.0,Summer
549503,549013,0,BREN1_#210,BREN3_2T0,,G2,132.0,33.0,Two-winding transformer,-18.0,30.283757689368443,Summer
2219,549603,0,MBIO3G,MBIO1_113A,,G1,33.0,132.0,Two-winding transformer,-60.0,59.884527549199504,Summer
2266,511002,0,MAGA61,MAGA1_#110,,G1,66.0,132.0,Two-winding transformer,-45.0,13.5,Summer
2267,511004,0,MAGA62,MAGA1_#210,,G2,66.0,132.0,Two-winding transformer,-45.0,13.5,Summer
547600,547505,0,NOTT5_2T0,NOTT3_#2H0,,T2,11.0,33.0,Two-winding transformer,-5.3999999999999995,18.0,Summer
548601,548503,0,SCHW5_2T0,SCHW3_#2H0,,T2,11.0,33.0,Two-winding transformer,-1.7999999999999998,6.0,Summer
548900,3768,0,LITC5_2T0,LITC32,,T2,11.0,33.0,Two-winding transformer,-8.991452496644461,18.0,Summer
548901,3765,0,LITC5_1T0,LITC31,,T1,11.0,33.0,Two-winding transformer,-8.986650931619545,18.0,Summer
549006,549501,0,BREN3_1T0,BREN1_#110,,G1,33.0,132.0,Two-winding transformer,-14.23420611116262,13.5,Summer
583309,583313,0,BOCM5_21T0,BOCM1_#110,,21,11.0,132.0,Two-winding transformer,-13.5,13.5,Summer
583310,583314,0,BOCM5_22T0,BOCM1_#210,,22,11.0,132.0,Two-winding transformer,-13.5,13.5,Summer
583306,583313,583305,BOCM5_1T0B,BOCM1_#110,BOCM5_1T0A,T1,11.0,132.0,Three-winding transformer spoke,-10.5,10.5,Winter
583306,583313,583305,BOCM5_1T0B,BOCM1_#110,BOCM5_1T0A,T1,11.0,132.0,Three-winding transformer spoke,-10.5,10.5,Intermediate Cool
583306,583313,583305,BOCM5_1T0B,BOCM1_#110,BOCM5_1T0A,T1,11.0,132.0,Three-winding transformer spoke,-10.5,10.5,Intermediate Warm
583306,583313,583305,BOCM5_1T0B,BOCM1_#110,BOCM5_1T0A,T1,11.0,132.0,Three-winding transformer spoke,-10.5,10.5,Summer
583308,583314,583307,BOCM5_2T0B,BOCM1_#210,BOCM5_2T0A,T2,11.0,132.0,Three-winding transformer spoke,-10.5,10.5,Winter
583308,583314,583307,BOCM5_2T0B,BOCM1_#210,BOCM5_2T0A,T2,11.0,132.0,Three-winding transformer spoke,-10.5,10.5,Intermediate Cool
583308,583314,583307,BOCM5_2T0B,BOCM1_#210,BOCM5_2T0A,T2,11.0,132.0,Three-winding transformer spoke,-10.5,10.5,Intermediate Warm
583308,583314,583307,BOCM5_2T0B,BOCM1_#210,BOCM5_2T0A,T2,11.0,132.0,Three-winding transformer spoke,-10.5,10.5,Summer
583313,583305,583306,BOCM1_#110,BOCM5_1T0A,BOCM5_1T0B,T1,132.0,11.0,Three-winding transformer spoke,-21.0,21.0,Winter
583313,583305,583306,BOCM1_#110,BOCM5_1T0A,BOCM5_1T0B,T1,132.0,11.0,Three-winding transformer spoke,-21.0,21.0,Intermediate Cool
583313,583305,583306,BOCM1_#110,BOCM5_1T0A,BOCM5_1T0B,T1,132.0,11.0,Three-winding transformer spoke,-21.0,21.0,Intermediate Warm
583313,583305,583306,BOCM1_#110,BOCM5_1T0A,BOCM5_1T0B,T1,132.0,11.0,Three-winding transformer spoke,-21.0,21.0,Summer
583314,583307,583308,BOCM1_#210,BOCM5_2T0A,BOCM5_2T0B,T2,132.0,11.0,Three-winding transformer spoke,-21.0,21.0,Winter
583314,583307,583308,BOCM1_#210,BOCM5_2T0A,BOCM5_2T0B,T2,132.0,11.0,Three-winding transformer spoke,-21.0,21.0,Intermediate Cool
583314,583307,583308,BOCM1_#210,BOCM5_2T0A,BOCM5_2T0B,T2,132.0,11.0,Three-winding transformer spoke,-21.0,21.0,Intermediate Warm
583314,583307,583308,BOCM1_#210,BOCM5_2T0A,BOCM5_2T0B,T2,132.0,11.0,Three-winding transformer spoke,-21.0,21.0,Summer
952804,952808,95320,PYLE2_H13,PYLE1_#180,PYLE8A,S1,275.0,132.0,Three-winding transformer spoke,-78.14206357160508,180.0,Winter
952804,952808,95320,PYLE2_H13,PYLE1_#180,PYLE8A,S1,275.0,132.0,Three-winding transformer spoke,-78.14206357160508,180.0,Intermediate Cool
952804,952808,95320,PYLE2_H13,PYLE1_#180,PYLE8A,S1,275.0,132.0,Three-winding transformer spoke,-78.14206357160508,180.0,Intermediate Warm
952804,952808,95320,PYLE2_H13,PYLE1_#180,PYLE8A,S1,275.0,132.0,Three-winding transformer spoke,-78.14206357160508,180.0,Summer
952806,952809,95321,PYLE2_H23,PYLE1_#280,PYLE8B,S2,275.0,132.0,Three-winding transformer spoke,-104.8576035638838,240.0,Winter
952806,952809,95321,PYLE2_H23,PYLE1_#280,PYLE8B,S2,275.0,132.0,Three-winding transformer spoke,-104.8576035638838,240.0,Intermediate Cool
952806,952809,95321,PYLE2_H23,PYLE1_#280,PYLE8B,S2,275.0,132.0,Three-winding transformer spoke,-104.8576035638838,240.0,Intermediate Warm
952806,952809,95321,PYLE2_H23,PYLE1_#280,PYLE8B,S2,275.0,132.0,Three-winding transformer spoke,-104.8576035638838,240.0,Summer
