From Bus Number,To Bus Number,Tertiary Bus Number,From Bus Name,To Bus Name,Tertiary Bus Name,Circuit ID,From Bus kV,To Bus kV,Branch Type,Reverse PEL MW,Forward PEL MW,Season
2162,545100,0,GLWI3T,GLWI3_#1L5,,L1,33.0,33.0,Non-transformer branch,-29.093,29.093,Summer
2162,547213,0,GLWI3T,SWAN3_8L5,,L1,33.0,33.0,Non-transformer branch,-21.263,15.596216195172198,Winter
2162,547213,0,GLWI3T,SWAN3_8L5,,L1,33.0,33.0,Non-transformer branch,-20.005,14.67348469098527,Intermediate Cool
2162,547213,0,GLWI3T,SWAN3_8L5,,L1,33.0,33.0,Non-transformer branch,-20.005,14.67348469098527,Intermediate Warm
2162,547213,0,GLWI3T,SWAN3_8L5,,L1,33.0,33.0,Non-transformer branch,-19.034,13.961265064144644,Summer
2179,540012,0,56L6078P8,TIRJ3_#6L5,,L1,33.0,33.0,Non-transformer branch,-26.407,26.407,Winter
2179,540012,0,56L6078P8,TIRJ3_#6L5,,L1,33.0,33.0,Non-transformer branch,-24.463,24.463,Intermediate Cool
2179,540012,0,56L6078P8,TIRJ3_#6L5,,L1,33.0,33.0,Non-transformer branch,-24.463,24.463,Intermediate Warm
2179,540012,0,56L6078P8,TIRJ3_#6L5,,L1,33.0,33.0,Non-transformer branch,-23.149,23.149,Summer
2179,540601,0,56L6078P8,LLCY3_MAIN2,,L1,33.0,33.0,Non-transformer branch,-25.084102120504397,8.2137,Winter
2179,540601,0,56L6078P8,LLCY3_MAIN2,,L1,33.0,33.0,Non-transformer branch,-24.560046953663807,8.0421,Intermediate Cool
2179,540601,0,56L6078P8,LLCY3_MAIN2,,L1,33.0,33.0,Non-transformer branch,-23.198602936312206,7.5963,Intermediate Warm
2179,540601,0,56L6078P8,LLCY3_MAIN2,,L1,33.0,33.0,Non-transformer branch,-22.36029790543958,7.3218,Summer
2183,540013,0,SWWF31,TIRJ3_#8L5,,L1,33.0,33.0,Non-transformer branch,-19.328729686063983,38.753,Winter
2183,540013,0,SWWF31,TIRJ3_#8L5,,L1,33.0,33.0,Non-transformer branch,-18.615991195588784,37.324,Intermediate Cool
2183,540013,0,SWWF31,TIRJ3_#8L5,,L1,33.0,33.0,Non-transformer branch,-18.615991195588784,37.324,Intermediate Warm
2183,540013,0,SWWF31,TIRJ3_#8L5,,L1,33.0,33.0,Non-transformer branch,-18.04590015667125,36.181,Summer
2184,540008,0,SWWF32,TIRJ3_#13L5,,L1,33.0,33.0,Non-transformer branch,-19.32076441467646,38.753,Winter
2184,540008,0,SWWF32,TIRJ3_#13L5,,L1,33.0,33.0,Non-transformer branch,-18.608319640115198,37.324,Intermediate Cool
2184,540008,0,SWWF32,TIRJ3_#13L5,,L1,33.0,33.0,Non-transformer branch,-18.608319640115198,37.324,Intermediate Warm
2184,540008,0,SWWF32,TIRJ3_#13L5,,L1,33.0,33.0,Non-transformer branch,-18.038463532820916,36.181,Summer
2188,2691,0,BTWS1M,PP1N1,,L1,132.0,132.0,Non-transformer branch,-162.099,92.64435768344009,Winter
2188,2691,0,BTWS1M,PP1N1,,L1,132.0,132.0,Non-transformer branch,-158.67,90.68458308583914,Intermediate Cool
2188,2691,0,BTWS1M,PP1N1,,L1,132.0,132.0,Non-transformer branch,-149.982,85.719134936537,Intermediate Warm
2188,2691,0,BTWS1M,PP1N1,,L1,132.0,132.0,Non-transformer branch,-144.495,82.58315266268562,Summer
2188,554701,0,BTWS1M,YSTR1_103,,L1,132.0,132.0,Non-transformer branch,-92.64435768344009,162.099,Winter
2188,554701,0,BTWS1M,YSTR1_103,,L1,132.0,132.0,Non-transformer branch,-90.68458308583914,158.67,Intermediate Cool
2188,554701,0,BTWS1M,YSTR1_103,,L1,132.0,132.0,Non-transformer branch,-85.719134936537,149.982,Intermediate Warm
2188,554701,0,BTWS1M,YSTR1_103,,L1,132.0,132.0,Non-transformer branch,-82.58315266268562,144.495,Summer
2192,554807,0,MAET1M,HIRW1_203,,L1,132.0,132.0,Non-transformer branch,-67.0378999109907,112.486,Winter
2192,554807,0,MAET1M,HIRW1_203,,L1,132.0,132.0,Non-transformer branch,-65.67552024421862,110.2,Intermediate Cool
2192,554807,0,MAET1M,HIRW1_203,,L1,132.0,132.0,Non-transformer branch,-62.13309472396784,104.256,Intermediate Warm
2192,554807,0,MAET1M,HIRW1_203,,L1,132.0,132.0,Non-transformer branch,-59.81657251716858,100.369,Summer
2192,591000,0,MAET1M,82D20N,,L1,132.0,132.0,Non-transformer branch,-112.486,67.03804013060271,Winter
2192,591000,0,MAET1M,82D20N,,L1,132.0,132.0,Non-transformer branch,-110.2,65.67565761421349,Intermediate Cool
2192,591000,0,MAET1M,82D20N,,L1,132.0,132.0,Non-transformer branch,-104.256,62.13322468445954,Intermediate Warm
2192,591000,0,MAET1M,82D20N,,L1,132.0,132.0,Non-transformer branch,-100.369,59.81669763231392,Summer
2193,546200,0,MAET1,MAES1_105,,L1,132.0,132.0,Non-transformer branch,-128.6167773753008,129.176,Winter
2193,546200,0,MAET1,MAES1_105,,L1,132.0,132.0,Non-transformer branch,-120.64941925492896,121.174,Intermediate Cool
2193,546200,0,MAET1,MAES1_105,,L1,132.0,132.0,Non-transformer branch,-120.64941925492896,121.174,Intermediate Warm
2193,546200,0,MAET1,MAES1_105,,L1,132.0,132.0,Non-transformer branch,-113.82011291306058,114.315,Summer
2193,554803,0,MAET1,HIRW1_103,,L1,132.0,132.0,Non-transformer branch,-55.02435856762128,112.486,Winter
2193,554803,0,MAET1,HIRW1_103,,L1,132.0,132.0,Non-transformer branch,-53.906124443502875,110.2,Intermediate Cool
2193,554803,0,MAET1,HIRW1_103,,L1,132.0,132.0,Non-transformer branch,-50.998520054281634,104.256,Intermediate Warm
2193,554803,0,MAET1,HIRW1_103,,L1,132.0,132.0,Non-transformer branch,-49.097130710253545,100.369,Summer
2193,591001,0,MAET1,82D20S,,L1,132.0,132.0,Non-transformer branch,-112.486,75.06854214436662,Winter
2193,591001,0,MAET1,82D20S,,L1,132.0,132.0,Non-transformer branch,-110.2,73.54295951771066,Intermediate Cool
2193,591001,0,MAET1,82D20S,,L1,132.0,132.0,Non-transformer branch,-104.256,69.57617774481345,Intermediate Warm
2193,591001,0,MAET1,82D20S,,L1,132.0,132.0,Non-transformer branch,-100.369,66.98215339231488,Summer
2196,2692,0,BTWS1T,PP1S1,,L1,132.0,132.0,Non-transformer branch,-197.994,141.40343573040414,Winter
2196,2692,0,BTWS1T,PP1S1,,L1,132.0,132.0,Non-transformer branch,-195.708,139.770819317383,Intermediate Cool
2196,2692,0,BTWS1T,PP1S1,,L1,132.0,132.0,Non-transformer branch,-189.306,135.1986363444341,Intermediate Warm
2196,2692,0,BTWS1T,PP1S1,,L1,132.0,132.0,Non-transformer branch,-185.191,132.25978396491445,Summer
2196,554707,0,BTWS1T,YSTR1_303,,L1,132.0,132.0,Non-transformer branch,-96.62096665604707,162.099,Winter
